BuildingName,Year,Month,TotalUsage
İŞLETME BİNASI O2 (E-SYC04),2022.0,9.0,106.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,10.0,103.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,11.0,106.0
İŞLETME BİNASI O2 (E-SYC04),2022.0,12.0,106.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,1.0,104.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,2.0,103.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,3.0,99.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,4.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,5.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,6.0,109.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,7.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,8.0,109.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,9.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,10.0,109.0
İŞLETME BİNASI O2 (E-SYC04),2023.0,12.0,109.0
İŞLETME BİNASI O2 (E-SYC04),2024.0,1.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2024.0,2.0,109.0
İŞLETME BİNASI O2 (E-SYC04),2024.0,3.0,105.0
İŞLETME BİNASI O2 (E-SYC04),2024.0,4.0,109.0
İŞLETME BİNASI O2 (E-SYC04),2024.0,5.0,105.0
İŞLETME KANTİN (E-SYC28),2022.0,1.0,240.0
İŞLETME KANTİN (E-SYC28),2022.0,2.0,197.0
İŞLETME KANTİN (E-SYC28),2022.0,3.0,313.0
İŞLETME KANTİN (E-SYC28),2022.0,4.0,254.0
İŞLETME KANTİN (E-SYC28),2022.0,5.0,231.0
İŞLETME KANTİN (E-SYC28),2022.0,9.0,253.0
İŞLETME KANTİN (E-SYC28),2022.0,10.0,375.0
İŞLETME KANTİN (E-SYC28),2022.0,11.0,234.0
İŞLETME KANTİN (E-SYC28),2022.0,12.0,373.0
İŞLETME KANTİN (E-SYC28),2023.0,1.0,240.0
İŞLETME KANTİN (E-SYC28),2023.0,2.0,392.0
İŞLETME KANTİN (E-SYC28),2023.0,3.0,255.0
İŞLETME KANTİN (E-SYC28),2023.0,4.0,337.0
İŞLETME KANTİN (E-SYC28),2023.0,5.0,1112.0
İŞLETME KANTİN (E-SYC28),2023.0,9.0,602.0
İŞLETME KANTİN (E-SYC28),2023.0,10.0,1794.0
İŞLETME KANTİN (E-SYC28),2023.0,12.0,493.0
İŞLETME KANTİN (E-SYC28),2024.0,1.0,53.0
İŞLETME KANTİN (E-SYC28),2024.0,2.0,1746.0
İŞLETME KANTİN (E-SYC28),2024.0,3.0,1556.0
İŞLETME KANTİN (E-SYC28),2024.0,4.0,423.0
İŞLETME KANTİN (E-SYC28),2024.0,5.0,544.0
İŞLETME KANTİN (E-SYC28),2024.0,6.0,1.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,1.0,2852.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,2.0,2297.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,3.0,3448.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,4.0,1872.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,5.0,2304.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,6.0,2747.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,7.0,2508.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,8.0,2402.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,9.0,3930.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,10.0,2831.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,11.0,2796.0
KELEBEK RESTAURANT Z2 (E-SYC26),2022.0,12.0,3192.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,1.0,3250.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,2.0,1873.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,3.0,1891.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,4.0,1626.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,5.0,2200.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,6.0,2409.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,7.0,2508.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,8.0,2481.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,9.0,4116.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,10.0,2334.0
KELEBEK RESTAURANT Z2 (E-SYC26),2023.0,12.0,5896.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,1.0,1143.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,2.0,2395.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,3.0,2647.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,4.0,2314.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,5.0,4081.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,6.0,3860.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,7.0,4159.0
KELEBEK RESTAURANT Z2 (E-SYC26),2024.0,8.0,4808.0
KÜTÜPHANE FOTOKOP J2B (E-SYC11),2024.0,1.0,280.0
KÜTÜPHANE FOTOKOP J2B (E-SYC11),2024.0,2.0,180.0
KÜTÜPHANE FOTOKOP J2B (E-SYC11),2024.0,3.0,283.0
KÜTÜPHANE FOTOKOP J2B (E-SYC11),2024.0,4.0,133.0
KÜTÜPHANE FOTOKOP J2B (E-SYC11),2024.0,5.0,209.0
KÜTÜPHANE FOTOKOP J2B (E-SYC11),2024.0,6.0,2.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,1.0,3599.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,2.0,3816.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,3.0,1417.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,4.0,1252.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,5.0,716.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,6.0,1271.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,7.0,2065.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,8.0,1700.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,9.0,927.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,10.0,1210.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,11.0,1658.0
KÜTÜPHANE KANTİN (E-SYC25),2022.0,12.0,3067.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,1.0,1903.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,2.0,3063.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,3.0,3000.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,4.0,979.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,5.0,960.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,6.0,944.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,7.0,972.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,8.0,913.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,9.0,2000.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,10.0,2122.0
KÜTÜPHANE KANTİN (E-SYC25),2023.0,12.0,1626.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,1.0,2125.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,2.0,4300.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,3.0,3147.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,4.0,747.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,5.0,1512.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,6.0,2609.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,7.0,1700.0
KÜTÜPHANE KANTİN (E-SYC25),2024.0,8.0,2070.0
MALZEME BİNASI (E-SYC03),2022.0,1.0,74.0
MALZEME BİNASI (E-SYC03),2022.0,2.0,91.0
MALZEME BİNASI (E-SYC03),2022.0,3.0,96.0
MALZEME BİNASI (E-SYC03),2022.0,4.0,94.0
MALZEME BİNASI (E-SYC03),2022.0,5.0,95.0
MALZEME BİNASI (E-SYC03),2022.0,6.0,99.0
MALZEME BİNASI (E-SYC03),2022.0,7.0,98.0
MALZEME BİNASI (E-SYC03),2022.0,8.0,97.0
MALZEME BİNASI (E-SYC03),2022.0,9.0,99.0
MALZEME BİNASI (E-SYC03),2022.0,10.0,98.0
MALZEME BİNASI (E-SYC03),2022.0,11.0,98.0
MALZEME BİNASI (E-SYC03),2022.0,12.0,97.0
MALZEME BİNASI (E-SYC03),2023.0,1.0,95.0
MALZEME BİNASI (E-SYC03),2023.0,2.0,98.0
MALZEME BİNASI (E-SYC03),2023.0,3.0,97.0
MALZEME BİNASI (E-SYC03),2023.0,4.0,95.0
MALZEME BİNASI (E-SYC03),2023.0,5.0,98.0
MALZEME BİNASI (E-SYC03),2023.0,6.0,99.0
MALZEME BİNASI (E-SYC03),2023.0,7.0,97.0
MALZEME BİNASI (E-SYC03),2023.0,8.0,96.0
MALZEME BİNASI (E-SYC03),2023.0,9.0,97.0
MALZEME BİNASI (E-SYC03),2023.0,10.0,98.0
MALZEME BİNASI (E-SYC03),2023.0,12.0,99.0
MALZEME BİNASI (E-SYC03),2024.0,1.0,97.0
MALZEME BİNASI (E-SYC03),2024.0,2.0,97.0
MALZEME BİNASI (E-SYC03),2024.0,3.0,98.0
MALZEME BİNASI (E-SYC03),2024.0,4.0,98.0
MALZEME BİNASI (E-SYC03),2024.0,5.0,99.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,1.0,2004.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,2.0,3713.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,3.0,1651.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,4.0,3455.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,5.0,2703.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,6.0,1732.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,7.0,1585.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,8.0,1303.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,9.0,4122.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,10.0,4590.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,11.0,4548.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2022.0,12.0,4072.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,1.0,3479.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,2.0,4158.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,3.0,2919.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,4.0,2026.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,5.0,1033.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,6.0,862.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,7.0,1003.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,8.0,1187.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,9.0,2101.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,10.0,6156.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2023.0,12.0,2366.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,1.0,5846.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,2.0,2692.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,3.0,2990.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,4.0,1997.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,5.0,3470.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,6.0,2650.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,7.0,1869.0
ÖĞRENC YEMEKHANESİ JB (E-SYC23),2024.0,8.0,1398.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,1.0,3234.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,2.0,3251.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,3.0,3152.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,4.0,3708.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,5.0,3521.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,6.0,3568.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,7.0,6659.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,8.0,6500.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,9.0,9388.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,10.0,5958.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,11.0,12761.0
PERSONELYEMEKHANESİ U2(E-SYC22),2022.0,12.0,5639.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,1.0,587.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,2.0,12590.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,3.0,4188.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,4.0,5040.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,5.0,5031.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,6.0,4154.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,7.0,4203.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,8.0,4078.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,9.0,10597.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,10.0,6238.0
PERSONELYEMEKHANESİ U2(E-SYC22),2023.0,12.0,7000.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,1.0,6755.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,2.0,6522.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,3.0,5195.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,4.0,3981.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,5.0,3143.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,6.0,7815.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,7.0,6596.0
PERSONELYEMEKHANESİ U2(E-SYC22),2024.0,8.0,8387.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,1.0,8202.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,2.0,9405.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,3.0,9252.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,4.0,12924.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,5.0,7493.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,6.0,9862.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,7.0,7504.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,8.0,19961.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,9.0,8472.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,10.0,6048.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,11.0,4931.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2022.0,12.0,9520.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,1.0,8951.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,2.0,9859.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,3.0,4912.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,4.0,5174.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,5.0,3541.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,7.0,329.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,8.0,318.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,9.0,323.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,10.0,296.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2023.0,12.0,412.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2024.0,1.0,457.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2024.0,2.0,335.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2024.0,3.0,224.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2024.0,4.0,197.0
SAHİLTESİSLERİ B4 BLOK(E-SYC07),2024.0,5.0,321.0
SEM KANTİN (E-SYC27),2022.0,1.0,81.0
SEM KANTİN (E-SYC27),2022.0,2.0,259.0
SEM KANTİN (E-SYC27),2022.0,3.0,207.0
SEM KANTİN (E-SYC27),2022.0,4.0,179.0
SEM KANTİN (E-SYC27),2022.0,5.0,283.0
SEM KANTİN (E-SYC27),2022.0,6.0,149.0
SEM KANTİN (E-SYC27),2022.0,9.0,541.0
SEM KANTİN (E-SYC27),2022.0,10.0,409.0
SEM KANTİN (E-SYC27),2022.0,11.0,280.0
SEM KANTİN (E-SYC27),2022.0,12.0,138.0
SEM KANTİN (E-SYC27),2023.0,1.0,250.0
SEM KANTİN (E-SYC27),2023.0,2.0,92.0
SEM KANTİN (E-SYC27),2023.0,3.0,157.0
SEM KANTİN (E-SYC27),2023.0,4.0,173.0
SEM KANTİN (E-SYC27),2023.0,5.0,81.0
SEM KANTİN (E-SYC27),2023.0,6.0,44.0
SEM KANTİN (E-SYC27),2023.0,12.0,154.0
SEM KANTİN (E-SYC27),2024.0,1.0,201.0
SEM KANTİN (E-SYC27),2024.0,2.0,171.0
SEM KANTİN (E-SYC27),2024.0,3.0,136.0
SEM KANTİN (E-SYC27),2024.0,4.0,334.0
SEM KANTİN (E-SYC27),2024.0,5.0,350.0
SEM KANTİN (E-SYC27),2024.0,6.0,1.0
SPOR TESİSLERİ (E-SYC20),2022.0,1.0,28.0
SPOR TESİSLERİ (E-SYC20),2022.0,2.0,33.0
SPOR TESİSLERİ (E-SYC20),2022.0,3.0,34.0
SPOR TESİSLERİ (E-SYC20),2022.0,4.0,54.0
SPOR TESİSLERİ (E-SYC20),2022.0,5.0,93.0
SPOR TESİSLERİ (E-SYC20),2022.0,6.0,21.0
SPOR TESİSLERİ (E-SYC20),2022.0,7.0,16.0
SPOR TESİSLERİ (E-SYC20),2022.0,8.0,16.0
SPOR TESİSLERİ (E-SYC20),2022.0,9.0,8.0
SPOR TESİSLERİ (E-SYC20),2022.0,10.0,36.0
SPOR TESİSLERİ (E-SYC20),2022.0,11.0,15.0
SPOR TESİSLERİ (E-SYC20),2022.0,12.0,24.0
SPOR TESİSLERİ (E-SYC20),2023.0,1.0,44.0
SPOR TESİSLERİ (E-SYC20),2023.0,2.0,38.0
SPOR TESİSLERİ (E-SYC20),2023.0,3.0,31.0
SPOR TESİSLERİ (E-SYC20),2023.0,4.0,88.0
SPOR TESİSLERİ (E-SYC20),2023.0,5.0,63.0
SPOR TESİSLERİ (E-SYC20),2023.0,6.0,60.0
SPOR TESİSLERİ (E-SYC20),2023.0,7.0,65.0
SPOR TESİSLERİ (E-SYC20),2023.0,8.0,46.0
SPOR TESİSLERİ (E-SYC20),2023.0,9.0,81.0
SPOR TESİSLERİ (E-SYC20),2023.0,10.0,109.0
SPOR TESİSLERİ (E-SYC20),2023.0,12.0,76.0
SPOR TESİSLERİ (E-SYC20),2024.0,1.0,113.0
SPOR TESİSLERİ (E-SYC20),2024.0,2.0,90.0
SPOR TESİSLERİ (E-SYC20),2024.0,3.0,72.0
SPOR TESİSLERİ (E-SYC20),2024.0,4.0,18.0
SPOR TESİSLERİ (E-SYC20),2024.0,5.0,26.0
SPOR TESİSLERİ (E-SYC20),2024.0,6.0,54.0
SPOR TESİSLERİ (E-SYC20),2024.0,7.0,67.0
SPOR TESİSLERİ (E-SYC20),2024.0,8.0,84.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,1.0,493.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,2.0,818.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,3.0,240.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,4.0,795.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,5.0,1520.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,6.0,1781.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,7.0,1541.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,8.0,1407.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,9.0,4270.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,10.0,2357.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,11.0,2102.0
TEKNOPARK ANA BİNA (E-SYC13),2022.0,12.0,1783.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,1.0,2149.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,2.0,2824.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,3.0,3250.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,4.0,2750.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,5.0,459.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,6.0,1400.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,7.0,482.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,8.0,552.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,9.0,465.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,10.0,1110.0
TEKNOPARK ANA BİNA (E-SYC13),2023.0,12.0,1112.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,1.0,662.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,2.0,371.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,3.0,629.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,4.0,117.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,5.0,1451.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,6.0,2484.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,7.0,2857.0
TEKNOPARK ANA BİNA (E-SYC13),2024.0,8.0,3683.0
TEKNOPARK HANGAR (E-SYC14),2022.0,1.0,52.0
TEKNOPARK HANGAR (E-SYC14),2022.0,2.0,54.0
TEKNOPARK HANGAR (E-SYC14),2022.0,3.0,54.0
TEKNOPARK HANGAR (E-SYC14),2022.0,4.0,95.0
TEKNOPARK HANGAR (E-SYC14),2022.0,5.0,1787.0
TEKNOPARK HANGAR (E-SYC14),2022.0,6.0,845.0
TEKNOPARK HANGAR (E-SYC14),2022.0,7.0,656.0
TEKNOPARK HANGAR (E-SYC14),2022.0,8.0,742.0
TEKNOPARK HANGAR (E-SYC14),2022.0,9.0,397.0
TEKNOPARK HANGAR (E-SYC14),2022.0,10.0,578.0
TEKNOPARK HANGAR (E-SYC14),2022.0,11.0,218.0
TEKNOPARK HANGAR (E-SYC14),2022.0,12.0,740.0
TEKNOPARK HANGAR (E-SYC14),2023.0,1.0,706.0
TEKNOPARK HANGAR (E-SYC14),2023.0,2.0,709.0
TEKNOPARK HANGAR (E-SYC14),2023.0,3.0,52.0
TEKNOPARK HANGAR (E-SYC14),2023.0,4.0,618.0
TEKNOPARK HANGAR (E-SYC14),2023.0,5.0,874.0
TEKNOPARK HANGAR (E-SYC14),2023.0,6.0,698.0
TEKNOPARK HANGAR (E-SYC14),2023.0,7.0,581.0
TEKNOPARK HANGAR (E-SYC14),2023.0,8.0,441.0
TEKNOPARK HANGAR (E-SYC14),2023.0,9.0,546.0
TEKNOPARK HANGAR (E-SYC14),2023.0,10.0,733.0
TEKNOPARK HANGAR (E-SYC14),2023.0,12.0,909.0
TEKNOPARK HANGAR (E-SYC14),2024.0,1.0,1103.0
TEKNOPARK HANGAR (E-SYC14),2024.0,2.0,462.0
TEKNOPARK HANGAR (E-SYC14),2024.0,3.0,518.0
TEKNOPARK HANGAR (E-SYC14),2024.0,4.0,443.0
TEKNOPARK HANGAR (E-SYC14),2024.0,5.0,397.0
TEKNOPARK HANGAR (E-SYC14),2024.0,6.0,1.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,1.0,2343.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,2.0,1262.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,3.0,4322.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,4.0,3154.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,5.0,5211.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,6.0,1524.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,7.0,3449.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,8.0,2795.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,9.0,2507.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,10.0,2284.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,11.0,4228.0
TEKNOPARK KONTEYNER (E-SYC17),2022.0,12.0,1357.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,1.0,588.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,2.0,473.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,3.0,1197.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,4.0,2000.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,5.0,2670.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,6.0,2165.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,7.0,3003.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,8.0,2005.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,9.0,1018.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,10.0,1014.0
TEKNOPARK KONTEYNER (E-SYC17),2023.0,12.0,800.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,1.0,1919.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,2.0,1502.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,3.0,1448.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,4.0,1481.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,5.0,1185.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,6.0,2967.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,7.0,1695.0
TEKNOPARK KONTEYNER (E-SYC17),2024.0,8.0,1786.0
TEKNOPARK PREFABRİK (E-SYC16),2022.0,8.0,6.0
TEKNOPARK PREFABRİK (E-SYC16),2022.0,9.0,14.0
TEKNOPARK PREFABRİK (E-SYC16),2022.0,10.0,9.0
TEKNOPARK PREFABRİK (E-SYC16),2022.0,11.0,13.0
TEKNOPARK PREFABRİK (E-SYC16),2022.0,12.0,34.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,1.0,100.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,2.0,155.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,3.0,188.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,4.0,163.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,5.0,164.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,6.0,72.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,7.0,75.0
TEKNOPARK PREFABRİK (E-SYC16),2023.0,8.0,67.0
